ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile,ArticleTitle.1
Nikola_Tesla,Was Nikola Tesla a vegetarian?, in his later years tesla became a vegetarian,hard,easy,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,"Is there a monument to Tesla at Niagara Falls, New York?",yes,easy,easy,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,Was Tesla an American citizen?,yes,easy,easy,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,Was Tesla on the cover of Time magazine?,yes,easy,hard,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,When did Tesla receive his last patent?,1928,medium,medium,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,What languages did Tesla speak?,"serbian, czech, english, french, german, hungarian, italian, and latin",medium,medium,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,Did Tesla win the Nobel Prize?,no,hard,hard,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,Was Tesla rich at the time of his death?,no,hard,hard,S10_set4_a3,Nikola_Tesla
Nikola_Tesla,What music group was named after Tesla?,tesla,hard,hard,S10_set4_a3,Nikola_Tesla
Norman_Rockwell,"Consequently, what is not considered a ""serious painter"" by some contemporary artists, who often regard his work as bourgeois and kitsch?",rockwell ,,medium,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,Who spent the next 10 years painting for Look magazine?,norman rockwell,,hard,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,When was his last painting for the Post published?,1963,,hard,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,"When did Rockwell marry his first wife, Irene O'Connor,?",in 1916,,medium,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,Did Norman Rockwell spend the winter months as artist-in-residence at Otis College of Art as well as Design?,yes,,easy,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,Did Norman Rockwell publish a total of 321 original covers for The Saturday Evening Post over 47 years?,yes,,easy,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,Was Rockwell also commissioned to illustrate over 40 books including Tom Sawyer as well as Huckleberry Finn?,rockwell was also commissioned to illustrate over 40 books including tom sawyer and huckleberry finn ,,easy,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,"Do his works enjoy a broad popular appeal in the United States, where Rockwell is most famous for the cover illustrations of everyday life scenarios he created for The Saturday Evening Post magazine over more than four decades?",yes,,easy,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,"Are among the best-known of Rockwell's works the Willie Gillis series, Rosie the Riveter (although his Rosie was reproduced less than others of the day), Saying Grace (1951), and the Four Freedoms series?",yes,,easy,S10_set6_a4,Norman_Rockwell
Norman_Rockwell,Is he also noted for his work for the Boy Scouts of America (BSA)?,yes,,easy,S10_set6_a4,Norman_Rockwell
Octopus,Is the octopus a cephalopod?,"yes, the octopus is a cephalopod",easy,easy,S10_set1_a10,Octopus
Octopus,Does the octopus have two eyes?,"yes, the octopus has two eyes",easy,easy,S10_set1_a10,Octopus
Octopus,Does the octopus have a hard beak?,"yes, the octopus has a hard beak",easy,easy,S10_set1_a10,Octopus
Octopus,Where is the mouth of an octopus?,the mouth of an octopus is at the center point of the arms,medium,medium,S10_set1_a10,Octopus
Octopus,Around how many recognized octopus species are there?,there are around 300 recognized octopus species,medium,medium,S10_set1_a10,Octopus
Octopus,How many arms does an octopus have?,an octopus has four pairs of arms,medium,medium,S10_set1_a10,Octopus
Octopus,What is the range of lifespans of the octopus?,octopuses can live from six months to five years,hard,hard,S10_set1_a10,Octopus
Octopus,What is an example of something an octopus learned in a research experiment?,"in research experiments, octopus can be trained to distinguish between different shapes and patterns",hard,hard,S10_set1_a10,Octopus
Octopus,How can an octopus defend against predators?,"to defend against predators, an octopus can hide, flee quickly, expel ink, or use color-changing camouflage",hard,medium,S10_set1_a10,Octopus
Octopus,Are Octopus highly intelligent?,yes,,medium,S10_set1_a10,Octopus
Octopus,Do males use a specialized arm called a hectocotylus to insert spermatophores?,yes,,easy,S10_set1_a10,Octopus
Octopus,Do the octopuses in the less familiar Cirrina suborder have two fins and an internal shell?,"yes, the octopuses in the less familiar cirrina suborder have two fins and an internal shell",,easy,S10_set1_a10,Octopus
Octopus,Do octopuses have two eyes and four pairs of arms?,"yes, octopuses have two eyes and four pairs of arms",,easy,S10_set1_a10,Octopus
Octopus,Is octopus a common food in Mediterranean cuisine as well as Portuguese cuisine?,yes,,easy,S10_set1_a10,Octopus
Octopus,Is the collective form octopus usually reserved for animals consumed for food?,yes,,easy,S10_set1_a10,Octopus
Octopus,"Has an octopus a hard beak, with its mouth at the center point of the arms?",yes,,easy,S10_set1_a10,Octopus
Pablo_Picasso,What happened in 1968 through 1971?,"devoting his full energies to his work, picasso became more daring, his works more colorful and expressive, and from 1968 through 1971",,medium,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,What happened in 1838?,don jos ruiz y blasco was born,,hard,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,"Who was not long in finding another lover, Jacqueline Roque?",picasso,,medium,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,When did Picasso make his first trip to Paris?,1900,,medium,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,Give an example of the most comprehensive records extant of any major artists beginnings. ,museu picasso,,medium,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,Is in the 1996 movie Surviving Picasso Picasso played by actor Anthony Hopkins?,yes,,easy,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,Is the U.S. copyright representative for the Picasso Administration the Artists Rights Society?,yes,,medium,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,Is he one of the most recognized figures in 20th-century art?,yes,,easy,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,Is he best known for co-founding the Cubist movement and for the wide variety of styles embodied in his work?,yes,,easy,S10_set6_a1,Pablo_Picasso
Pablo_Picasso,"Are among his most famous works the proto-Cubist Les Demoiselles d'Avignon (1907) and Guernica (1937), his portrayal of the German bombing of Guernica during the Spanish Civil War?",yes,,easy,S10_set6_a1,Pablo_Picasso
Piano,Are pianos used in Western music?,yes,easy,easy,S10_set2_a1,Piano
Piano,"Are ""upright pianos"" called ""vertical pianos""?",yes,easy,medium,S10_set2_a1,Piano
Piano,Did Bartolomeo Cristofori invent the modern piano?,yes,easy,medium,S10_set2_a1,Piano
Piano,What is the middle pedal called on grand pianos?,the sostenuto pedal,medium,medium,S10_set2_a1,Piano
Piano,How many black keys do modern pianos have?,36,medium,hard,S10_set2_a1,Piano
Piano,What is the sustain pedal called?,"""the pedal""",medium,medium,S10_set2_a1,Piano
Piano,Where is Irving Berlin's piano located?,in the smithsonian museum,hard,hard,S10_set2_a1,Piano
Piano,What kind of piano did Irving Berlin play?,the transposing piano,hard,medium,S10_set2_a1,Piano
Piano,Is the left-most pedal on a grand piano called the una corda?,yes,easy,easy,S10_set2_a1,Piano
Piano,Is it advantageous for a grand piano's metal plate to be quite massive?,yes,easy,easy,S10_set2_a1,Piano
Piano,Is the mechanism in an upright piano perpendicular to its keys?,yes,easy,easy,S10_set2_a1,Piano
Piano,About how tall is a typical studio piano?,studio pianos are around 42 to 45 inches tall,medium,easy,S10_set2_a1,Piano
Piano,What are a piano's keys generally made of?,piano keys are generally made of spruce or basswood,medium,easy,S10_set2_a1,Piano
Piano,How many total keys does a typical modern piano have?,88 keys,medium,medium,S10_set2_a1,Piano
Piano,Why are upright pianos more compact?,upright pianos are more compact because the frame and strings are vertical,hard,easy,S10_set2_a1,Piano
Piano,Do older pianos have more keys than modern pianos?,no,hard,hard,S10_set2_a1,Piano
Piano,What are the names of a piano's pedals?,"piano pedals from left to right: una corda, sostenuto, and damper",hard,medium,S10_set2_a1,Piano
Pierre-Auguste_Renoir,"What happened in the January 15, 1882?","on january 15, 1882 renoir met the composer richard wagner at his home in palermo, sicily",,easy,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,What happened in 1887?,"in 1887, a year when queen victoria celebrated her golden jubilee, and upon the request of the queen's associate, phillip richbourg, he donated several paintings to the ""french impressionist paintings"" catalog as a token of his loyalty",,too hard,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,Is one of the best known Impressionist works Renoirs 1876 Dance at Le Moulin de la Galette?,yes,,easy,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,Was Pierre-Auguste Renoir born in Limoges Haute-Vienne France the child of a working class family?,yes,,easy,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,Have two of Renoirs paintings sold for more than US0 million?,yes (any painting sells for more than $0 million though),,easy,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,"As a celebrator of beauty, and especially feminine sensuality, has it been said that ``Renoir is the final representative of a tradition which runs directly from Rubens to Watteau''?",yes,,easy,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,"Did Pierre-Auguste Renoir die in Limoges, Haute-Vienne, France, the child of a working class family?",no,,medium,S10_set6_a5,Pierre-Auguste_Renoir
Pierre-Auguste_Renoir,"As a boy, did he work in a porcelain factory where his drawing talents led to him being chosen to paint designs on fine china?",yes,,easy,S10_set6_a5,Pierre-Auguste_Renoir
Portuguese_language,Is Portuguese an official language of Andorra?,no,easy,medium,S10_set5_a1,Portuguese_language
Portuguese_language,Does the Portuguese language have its roots in the Latin language?,yes,easy,medium,S10_set5_a1,Portuguese_language
Portuguese_language,Does Portuguese contain words from the Arabic language?,yes,easy,easy,S10_set5_a1,Portuguese_language
Portuguese_language,Where are there small Portuguese-speaking communities?,former overseas colonies of portugal such as macau and east timor ,medium,medium,S10_set5_a1,Portuguese_language
Portuguese_language,What are the two main groups of Portuguese dialects?,those of brazil and those of the old world,medium,medium,S10_set5_a1,Portuguese_language
Portuguese_language,What event marked the end of the Old Portuguese period?,the publication of the cancioneiro geral by garcia de resende in 1516,medium,medium,S10_set5_a1,Portuguese_language
Portuguese_language,Which government established Portuguese as it's third official language in order to meet the requirements to apply for full membership in the CPLP?,equatorial guinea,hard,medium,S10_set5_a1,Portuguese_language
Portuguese_language,"By 2050, what will the total population of Portuguese speakers in the world be?",335 million people,hard,hard,S10_set5_a1,Portuguese_language
Portuguese_language,In which country is Portuguese the co-official language with Cantonese Chinese?,macau,hard,medium,S10_set5_a1,Portuguese_language
Portuguese_language,Wasn't Portuguese language spread by arriving Roman soldiers?,yes,,easy,S10_set5_a1,Portuguese_language
Portuguese_language,"(where French has a similar phenomenon, with alveolar affricates instead of postalveolars?",quebec,,medium,S10_set5_a1,Portuguese_language
Portuguese_language,"Give an example of the official languages of the special administrative region of Macau and East Timor, . ",portuguese,,medium,S10_set5_a1,Portuguese_language
Portuguese_language,Is Portuguese an official language of several international organizations?,yes,,easy,S10_set5_a1,Portuguese_language
Portuguese_language,"Is it derived from the Latin spoken by the romanized pre-Roman peoples of the Iberian Peninsula (namely the Gallaeci, the Lusitanians, the Celtici and the Conii) around 2000 years ago?",yes,,easy,S10_set5_a1,Portuguese_language
Portuguese_language,Was it used as the exclusive lingua franca on the island of Sri Lanka for almost 350 years?,yes,,easy,S10_set5_a1,Portuguese_language
Saint_Petersburg,Is the city named after the apostle Saint Peter?,yes,easy,easy,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,Has the terrain in the city been artificially raised?,yes,easy,easy,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,What were some other names of the city?,"petrograd, leningrad, and piter",medium,hard,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,What festival features fireworks  celebrating the end of the school year?,the white nights festival in saint petersburg,medium,hard,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,Where do most people in urban Saint Petersburg live?,apartments,medium,medium,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,What was made in Russia's largest foundry?,thousands of sculptures and statues,hard,medium,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,When did the crime level become higher?,after the october revolution,hard,easy,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,How to travel to work from the city to Moscow?,railway,hard,too hard,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,Who laid down the Peter and Paul Fortress?,peter the great ,,easy,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,When was the 7th symphony premiered?,1942,,medium,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,"Has Equestrianism been a long tradition, popular among the Tsars and aristocracy?",yes,,easy,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,"Give an example of the largest stadiums anywhere in the world, and the home to FC Zenit St. Petersburg in 1950-1993 and 1995. ","kirov stadium (now demolished) was one of the largest stadiums anywhere in the world, and the home to fc zenit st petersburg in 1950-1993 and 1995",,medium,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,Give an example of the best known symphony orchestras in the world under the leadership of conductors Yevgeny Mravinsky and Yuri Temirkanov. ,the leningrad philharmonic orchestra,,medium,S10_set3_a10,Saint_Petersburg
Saint_Petersburg,"Give an example of the longest, most destructive, and most lethal sieges of major cities in modern history. ",the siege of leningrad,,medium,S10_set3_a10,Saint_Petersburg
